org_train_loss,org_train_acc,org_train_f1,train_loss,train_acc,train_f1,org_valid_loss,org_valid_acc,org_valid_f1,valid_loss,valid_acc,valid_f1
0.06268234550952911,0.35403845236391396,0.30715371914483286,0.057111773639917374,0.42196531791907516,0.37890847020221763,0.07484502345323563,0.19200863930885528,0.20098249348494368,0.07033183425664902,0.2647058823529412,0.25163398692810457
0.050596050918102264,0.5210152187395639,0.4673487021380283,0.04342115670442581,0.6358381502890174,0.5814836441719672,0.07653221487998962,0.19719222462203023,0.17574356560980164,0.06936928629875183,0.20588235294117646,0.14702380952380953
0.04275183007121086,0.6098468584514097,0.5818253495073381,0.03383835032582283,0.7803468208092486,0.7523666972787977,0.07588089257478714,0.2593952483801296,0.2562228798002854,0.06692556291818619,0.29411764705882354,0.26686507936507936
0.05317100137472153,0.5031725585611373,0.47066578796399927,0.043627794831991196,0.5433526011560693,0.5002893769457237,0.07882612943649292,0.2490280777537797,0.24542143392286844,0.07025355845689774,0.29411764705882354,0.23571428571428574
0.03959324583411217,0.6296932398263442,0.609782712374919,0.030705465003848076,0.7861271676300579,0.7784807461593263,0.0761982798576355,0.27688984881209505,0.28070316379289967,0.06634876132011414,0.3235294117647059,0.2676282051282051
0.04235298931598663,0.6118982872954535,0.588453096149637,0.032646939158439636,0.7687861271676301,0.7482019782704546,0.07452832907438278,0.2740820734341253,0.27309864606146084,0.06347526609897614,0.38235294117647056,0.3875
0.03877318650484085,0.6451028099804399,0.623862481688696,0.029079657047986984,0.8034682080924855,0.7931381748915335,0.0796552523970604,0.23174946004319655,0.2217371629565419,0.06610728800296783,0.23529411764705882,0.25046296296296294
0.04721672460436821,0.5670053909641716,0.5469570203717153,0.03591068089008331,0.7283236994219653,0.6954104201062523,0.07990836352109909,0.265658747300216,0.2737218078111296,0.06703568249940872,0.3235294117647059,0.3078162578162578
0.04052647575736046,0.627355565097085,0.6027269643790709,0.030212661251425743,0.7745664739884393,0.747834830813417,0.07918868958950043,0.2449244060475162,0.22826176607807544,0.06625819206237793,0.38235294117647056,0.31957671957671957
0.04175882786512375,0.6176232049997614,0.5874584491610934,0.031415678560733795,0.7687861271676301,0.728108889724171,0.08037751168012619,0.23758099352051837,0.2526812468011553,0.06978537142276764,0.29411764705882354,0.2906746031746032
0.037066590040922165,0.6621821477982921,0.6373628543417594,0.027782458811998367,0.8265895953757225,0.8123968845230464,0.08024776726961136,0.22526997840172786,0.23095479756667095,0.06769740581512451,0.23529411764705882,0.21499287749287746
0.07010948657989502,0.38743380563904395,0.3785115491271113,0.05943257361650467,0.45664739884393063,0.46392359102986114,0.08966264128684998,0.17667386609071276,0.1832495863022142,0.08125678449869156,0.14705882352941177,0.1818181818181818
0.036322396248579025,0.6660464672487,0.638296753597604,0.02781876176595688,0.815028901734104,0.7980965978982969,0.0779709592461586,0.19222462203023757,0.20856029279676244,0.06706561893224716,0.23529411764705882,0.2541666666666667
0.03606504201889038,0.6763513191164544,0.6589997751291781,0.026099802926182747,0.8497109826589595,0.8406007497623454,0.08266264200210571,0.2226781857451404,0.22580712543621953,0.06896854937076569,0.2647058823529412,0.23703703703703702
0.03625209257006645,0.6744430132150183,0.6510171776295433,0.027401762083172798,0.8497109826589595,0.8301617035698992,0.08168422430753708,0.17861771058315334,0.18953347039659,0.06973500549793243,0.17647058823529413,0.22685185185185186
0.0363946370780468,0.6737273985019798,0.654800739228158,0.026663124561309814,0.8323699421965318,0.8170062314926495,0.0775611400604248,0.21814254859611232,0.2220156526717798,0.06572457402944565,0.3235294117647059,0.31231962481962483
0.04905186966061592,0.5723963551357283,0.5486944680764482,0.03693428635597229,0.6705202312138728,0.6632922632922632,0.08231176435947418,0.22095032397408207,0.2414671930527914,0.06899279356002808,0.2647058823529412,0.2645502645502646
0.03707948699593544,0.6607986260197509,0.6326539937314101,0.027278155088424683,0.8323699421965318,0.8084970326514442,0.08158531039953232,0.2632829373650108,0.25559314132677197,0.06883850693702698,0.2647058823529412,0.2738095238095238
0.03725079074501991,0.6552168312580506,0.615412013878864,0.02749503403902054,0.8092485549132948,0.760481727723107,0.07844003289937973,0.27473002159827214,0.27949914542304416,0.06674940139055252,0.3235294117647059,0.321031746031746
0.03496076166629791,0.6896617527789705,0.6720380663086397,0.024794893339276314,0.8497109826589595,0.8389516404848361,0.08101727068424225,0.21403887688984882,0.2323956032654956,0.06667597591876984,0.20588235294117646,0.2228835978835979
0.03702287748456001,0.6681456037402795,0.6488832083317665,0.02608444169163704,0.8265895953757225,0.8091352919443286,0.08763387799263,0.20691144708423326,0.2032596592521226,0.07272452116012573,0.29411764705882354,0.2689393939393939
0.03541455790400505,0.6853680645007395,0.6617557322918417,0.024924730882048607,0.8728323699421965,0.8565992700588348,0.08475489914417267,0.23131749460043197,0.24413242687704362,0.07192402333021164,0.20588235294117646,0.22751322751322753
0.04131373390555382,0.6290730404083774,0.6002951243099384,0.030095340684056282,0.815028901734104,0.7757639592102508,0.08533484488725662,0.18509719222462204,0.18540307429052086,0.07088342308998108,0.23529411764705882,0.2738095238095238
0.05067484453320503,0.5664328991937407,0.5194941964063554,0.040366992354393005,0.6705202312138728,0.6176950657919222,0.08219116926193237,0.24362850971922245,0.2635861176852728,0.06987819820642471,0.17647058823529413,0.21666666666666667
0.03429441899061203,0.6881351080578216,0.6698337107950425,0.02382434718310833,0.8728323699421965,0.8600350808561874,0.0839298814535141,0.21166306695464362,0.2137075596394505,0.0692596435546875,0.23529411764705882,0.21904761904761905
0.03367006778717041,0.7062163064739277,0.6830116938440031,0.023657461628317833,0.8786127167630058,0.8608152389620226,0.08238101005554199,0.2447084233261339,0.23261479515541328,0.0683407336473465,0.3235294117647059,0.2826414326414326
0.03340853378176689,0.7035923858594533,0.6848459903215597,0.02321070432662964,0.8554913294797688,0.8376048590425937,0.08416648209095001,0.19848812095032398,0.22469002592937234,0.06922101229429245,0.20588235294117646,0.22414622414622418
0.03954373300075531,0.6452936405705835,0.6340491411561048,0.028993593528866768,0.8034682080924855,0.8061199669895321,0.07889541238546371,0.23995680345572354,0.24066502794430286,0.06493273377418518,0.2647058823529412,0.271969696969697
0.03549443557858467,0.6709126472973618,0.6573245435168843,0.0249716155230999,0.8439306358381503,0.8412297290750121,0.08581776916980743,0.2244060475161987,0.23740954930440308,0.06948859989643097,0.2647058823529412,0.27841880341880343
0.036057256162166595,0.6684795572730309,0.6562443564773438,0.026294000446796417,0.8208092485549133,0.8062849400385573,0.08143927156925201,0.24794816414686824,0.26319197925681304,0.07023441046476364,0.3235294117647059,0.2893308080808081
0.03244716674089432,0.7047373694003148,0.6848239849980619,0.02275259606540203,0.861271676300578,0.8497986821264393,0.08026272058486938,0.2304535637149028,0.23087593960769048,0.06557498872280121,0.2647058823529412,0.26175213675213677
0.03495384007692337,0.6862268021563857,0.6678967649978423,0.024418866261839867,0.8901734104046243,0.8779463948911873,0.08410085737705231,0.21382289416846653,0.22523561286034507,0.06973999738693237,0.2647058823529412,0.26686507936507936
0.03404400870203972,0.7072658747197176,0.6861986535455465,0.02401534467935562,0.8901734104046243,0.8725939948731302,0.08146466314792633,0.23628509719222462,0.23174133212741888,0.06684673577547073,0.29411764705882354,0.2764069264069264
0.03389076143503189,0.7075998282524689,0.6879348705619447,0.023377377539873123,0.8901734104046243,0.8795290171348457,0.0810389295220375,0.26241900647948163,0.2661847324114619,0.06474507600069046,0.2647058823529412,0.24558080808080807
0.035751670598983765,0.6835074662468393,0.6726622743192655,0.024782750755548477,0.8034682080924855,0.8001141685224334,0.08080500364303589,0.26155507559395247,0.27075691830040677,0.06594819575548172,0.3235294117647059,0.325
