org_train_loss,org_train_acc,org_train_f1,train_loss,train_acc,train_f1,org_valid_loss,org_valid_acc,org_valid_f1,valid_loss,valid_acc,valid_f1,min_valid_loss,diff_train_loss,diff_valid_loss,diff_loss
0.039254017174244,0.653785601831974,0.642580250073344,0.031059416010976,0.820809248554913,0.823812690482929,0.077606983482838,0.305183585313175,0.229298454145301,0.062696263194084,0.382352941176471,0.235612535612536,0.054455310106278,-0.005912555381656,0.002497512847185,1
0.04005379229784,0.621726062687849,0.595269628089397,0.031908143311739,0.774566473988439,0.749636900763819,0.076104521751404,0.261987041036717,0.217680934318076,0.062797360122204,0.264705882352941,0.185449735449735,0.054455310106278,0.000848727300763,0.00010109692812,0
0.039259772747755,0.635704403415868,0.610060062224769,0.03114228695631,0.797687861271676,0.770532578169324,0.077565990388393,0.281209503239741,0.211412359540838,0.062810979783535,0.352941176470588,0.207051282051282,0.054455310106278,-0.000765856355429,1.36196613309963E-05,1
0.039223682135344,0.644673441152617,0.623202419630668,0.030760519206524,0.84393063583815,0.830065520623691,0.081839598715305,0.276673866090713,0.231615746205097,0.065202973783016,0.411764705882353,0.338624338624339,0.054455310106278,-0.000381767749786,0.002391993999481,1
0.04480941966176,0.571012833357187,0.55366800035984,0.035708405077458,0.734104046242775,0.713211074315884,0.076819591224194,0.262203023758099,0.201490181958135,0.063840590417385,0.294117647058824,0.241898148148148,0.054455310106278,0.004947885870934,-0.001362383365631,1
0.037934020161629,0.654930585372835,0.633568985177918,0.02973036468029,0.803468208092485,0.782541486291486,0.075558766722679,0.301943844492441,0.234164898254166,0.060889441519976,0.382352941176471,0.236324786324786,0.054455310106278,-0.005978040397168,-0.002951148897409,0
0.036094188690186,0.66871809551071,0.66048224318559,0.027519892901182,0.867052023121387,0.861492268227517,0.074113741517067,0.316846652267819,0.255783979277312,0.058150481432676,0.441176470588235,0.291865079365079,0.054455310106278,-0.002210471779108,-0.0027389600873,0
0.037579402327538,0.651209388865035,0.636740160198017,0.029024170711637,0.815028901734104,0.805209584616702,0.079467378556728,0.294816414686825,0.217471259837182,0.064286008477211,0.352941176470588,0.229924242424242,0.054455310106278,0.001504277810455,0.006135527044535,0
0.052636589854956,0.491818138447593,0.48728706743435,0.043455507606268,0.554913294797688,0.560534210202821,0.069350056350231,0.383153347732181,0.272591628973079,0.054455310106278,0.441176470588235,0.277272727272727,0.054455310106278,0.014431336894631,-0.009830698370933,1
0.035803008824587,0.679118362673537,0.665679465746497,0.027095692232251,0.84393063583815,0.840060791999198,0.077786579728127,0.296760259179266,0.239163567516824,0.062536031007767,0.411764705882353,0.296741452991453,0.054455310106278,-0.016359815374017,0.008080720901489,1
0.035653911530972,0.676971518534421,0.651914296953723,0.027138639241457,0.878612716763006,0.850291013050954,0.076517336070538,0.303671706263499,0.223227456888175,0.060852725058794,0.441176470588235,0.279578754578755,0.054455310106278,4.29470092060021E-05,-0.001683305948973,1
0.039154030382633,0.640713706407137,0.614025542916581,0.029714019969106,0.803468208092485,0.777685027761969,0.077825412154198,0.290496760259179,0.2144862574663,0.062095195055008,0.382352941176471,0.237896825396825,0.054455310106278,0.002575380727649,0.001242469996214,0
0.036182720214129,0.671198893182577,0.660956482594851,0.027469966560602,0.867052023121387,0.860115763865764,0.075730212032795,0.324406047516199,0.246775201763876,0.060034297406674,0.382352941176471,0.25462962962963,0.054455310106278,-0.002244053408504,-0.002060897648334,0
0.036827925592661,0.66103716425743,0.645472868492357,0.028155045583844,0.838150289017341,0.832727187974696,0.07402840256691,0.359611231101512,0.286267923013248,0.058700993657112,0.470588235294118,0.382352941176471,0.054455310106278,0.000685079023242,-0.001333303749562,1
0.038739126175642,0.641333905825104,0.629916601277809,0.029747387394309,0.820809248554913,0.814346881084976,0.078404329717159,0.287904967602592,0.247317539311217,0.062945671379566,0.323529411764706,0.226851851851852,0.054455310106278,0.001592341810465,0.004244677722454,0
0.03666490316391,0.659319688946138,0.650416678523418,0.027818460017443,0.861271676300578,0.855019038007248,0.074711747467518,0.319006479481641,0.24355903665966,0.058848239481449,0.382352941176471,0.248611111111111,0.054455310106278,-0.001928927376866,-0.004097431898117,0
0.034038409590721,0.692476503983589,0.680200640178876,0.025535739958286,0.867052023121387,0.850965485008232,0.072979338467121,0.355291576673866,0.293659479714473,0.055639978498221,0.5,0.40533633033633,0.054455310106278,-0.002282720059157,-0.003208260983228,0
0.039575006812811,0.625542674490721,0.603965293231912,0.029851958155632,0.780346820809249,0.744990001077796,0.083037249743939,0.278401727861771,0.20704650135524,0.065153889358044,0.382352941176471,0.22483164983165,0.054455310106278,0.004316218197346,0.009513910859823,0
0.035584606230259,0.686226802156386,0.674379492061713,0.026366319507361,0.826589595375723,0.816325909766985,0.076838828623295,0.326565874730022,0.233816972926704,0.060658399015665,0.411764705882353,0.251587301587302,0.054455310106278,-0.003485638648271,-0.004495490342379,0
0.035073157399893,0.694814178712848,0.678910404924075,0.02645487524569,0.855491329479769,0.846786291191554,0.075766816735268,0.3207343412527,0.230844350414683,0.058970008045435,0.411764705882353,0.261324786324786,0.054455310106278,8.85557383289957E-05,-0.00168839097023,1
0.034503791481257,0.686942416869424,0.674799391553603,0.025466838851571,0.861271676300578,0.857197513750689,0.075098760426045,0.330021598272138,0.263472677592078,0.058222439140082,0.441176470588235,0.333114108114108,0.054455310106278,-0.000988036394119,-0.000747568905353,0
0.036802731454373,0.667525404322313,0.654225207112204,0.02815517783165,0.84393063583815,0.825783465493838,0.07167150080204,0.374730021598272,0.300602453663432,0.055419135838747,0.441176470588235,0.325971250971251,0.054455310106278,0.002688338980079,-0.002803303301335,1
0.03750953450799,0.659939888364105,0.637157385390348,0.028877595439553,0.838150289017341,0.819342444156237,0.073965959250927,0.317494600431965,0.239099073639478,0.057547360658646,0.382352941176471,0.254258241758242,0.054455310106278,0.000722417607903,0.002128224819899,0
0.036572262644768,0.671485139067793,0.662057269395951,0.026715805754066,0.855491329479769,0.852225043628905,0.072815895080566,0.314470842332613,0.248075567965791,0.056216925382614,0.470588235294118,0.352513227513227,0.054455310106278,-0.002161789685487,-0.001330435276032,0
0.033990181982517,0.702399694671056,0.69142515393801,0.025066839531064,0.878612716763006,0.871089740563425,0.075996942818165,0.334773218142549,0.24451995255384,0.058602515608072,0.441176470588235,0.301948051948052,0.054455310106278,-0.001648966223002,0.002385590225458,1
0.03366756811738,0.704355708220028,0.688102763855492,0.024649854749441,0.895953757225434,0.875966302870995,0.077314153313637,0.304319654427646,0.223382013562042,0.06054912507534,0.441176470588235,0.279578754578755,0.054455310106278,-0.000416984781623,0.001946609467268,1
0.033532056957483,0.700205142884404,0.684698075529657,0.024654457345605,0.907514450867052,0.896901306796714,0.075997523963451,0.309071274298056,0.241344114402972,0.059388518333435,0.441176470588235,0.297435897435897,0.054455310106278,4.6025961639995E-06,-0.001160606741905,1
0.034083835780621,0.70688421353943,0.692273731404624,0.025071557611227,0.884393063583815,0.878649619975386,0.076586246490479,0.32354211663067,0.249814149040735,0.059769056737423,0.411764705882353,0.257142857142857,0.054455310106278,0.000417100265622,0.000380538403988,0
0.034558936953545,0.687514908639855,0.669647863383922,0.025409765541554,0.878612716763006,0.863120935104233,0.076485924422741,0.321382289416847,0.268841428051526,0.059296425431967,0.411764705882353,0.323863636363636,0.054455310106278,0.000338207930327,-0.000472631305456,1
0.032629139721394,0.722293783693526,0.712205433926123,0.023379722610116,0.92485549132948,0.920508117153544,0.078675836324692,0.293952483801296,0.23065153880191,0.061055429279804,0.411764705882353,0.276948051948052,0.054455310106278,-0.002030042931438,0.001759003847837,1
0.033370800316334,0.705119030580602,0.699009515618479,0.024357840418816,0.872832369942196,0.87196839040422,0.076517917215824,0.3207343412527,0.263069244338658,0.05874289944768,0.411764705882353,0.318813131313131,0.054455310106278,0.0009781178087,-0.002312529832124,1
0.035808827728033,0.675254043223129,0.640152091958977,0.026158649474382,0.809248554913295,0.772493178673897,0.080141343176365,0.331749460043197,0.24579526644464,0.061644162982702,0.411764705882353,0.276797385620915,0.054455310106278,0.001800809055566,0.002901263535022,0
