org_train_loss,org_train_acc,org_train_f1,train_loss,train_acc,train_f1,org_valid_loss,org_valid_acc,org_valid_f1,valid_loss,valid_acc,valid_f1
0.05810178071260452,0.3159722222222222,0.19051434266571124,0.05810178071260452,0.3159722222222222,0.19051434266571124,0.06898709386587143,0.13793103448275862,0.04736422997292562,0.06898709386587143,0.13793103448275862,0.04736422997292562
0.060413215309381485,0.3472222222222222,0.26355779209004787,0.060413215309381485,0.3472222222222222,0.26355779209004787,0.08482416719198227,0.1839080459770115,0.08868324657798343,0.08482415974140167,0.1839080459770115,0.08868324657798343
0.02536558359861374,0.7847222222222222,0.7957388203015637,0.02536558359861374,0.7847222222222222,0.7957388203015637,0.07320798933506012,0.26436781609195403,0.12540226305408492,0.07320798933506012,0.26436781609195403,0.12540226305408492
0.006140692159533501,0.9409722222222222,0.9285240916565439,0.006140692159533501,0.9409722222222222,0.9285240916565439,0.060921572148799896,0.47126436781609193,0.3623931623931623,0.060921572148799896,0.47126436781609193,0.3623931623931623
0.002035527490079403,0.9826388888888888,0.9778403107814095,0.0020355272572487593,0.9826388888888888,0.9778403107814095,0.049674805253744125,0.5402298850574713,0.41079305310074543,0.04967481270432472,0.5402298850574713,0.41079305310074543
8.249835082096979e-05,1.0,1.0,8.249835082096979e-05,1.0,1.0,0.044044457376003265,0.6091954022988506,0.47801845590307135,0.044044457376003265,0.6091954022988506,0.47801845590307135
4.779314167535631e-06,1.0,1.0,4.779314167535631e-06,1.0,1.0,0.04504164680838585,0.5977011494252874,0.44422916775857957,0.04504164680838585,0.5977011494252874,0.44422916775857957
0.0005362338270060718,0.9930555555555556,0.9875356125356126,0.0005362338270060718,0.9930555555555556,0.9875356125356126,0.047367632389068604,0.6091954022988506,0.4960480379835219,0.047367632389068604,0.6091954022988506,0.4960480379835219
5.583798611041857e-06,1.0,1.0,5.583798611041857e-06,1.0,1.0,0.04878395423293114,0.5862068965517241,0.4479030773148421,0.04878395423293114,0.5862068965517241,0.4479030773148421
9.97907409328036e-06,1.0,1.0,9.97907409328036e-06,1.0,1.0,0.043324779719114304,0.6436781609195402,0.4828872740163063,0.043324779719114304,0.6436781609195402,0.4828872740163063
0.00034511659760028124,0.9965277777777778,0.9967422136096835,0.0003451165684964508,0.9965277777777778,0.9967422136096835,0.04362385347485542,0.6436781609195402,0.5010639873433625,0.043623849749565125,0.6436781609195402,0.5010639873433625
2.2247691958909854e-05,1.0,1.0,2.2247691958909854e-05,1.0,1.0,0.05073479562997818,0.5862068965517241,0.39991147219058626,0.05073479562997818,0.5862068965517241,0.39991147219058626
3.0684834655403392e-06,1.0,1.0,3.0684834655403392e-06,1.0,1.0,0.045677490532398224,0.6091954022988506,0.48322918911154206,0.045677490532398224,0.6091954022988506,0.48322918911154206
1.2328736147537711e-06,1.0,1.0,1.2328736147537711e-06,1.0,1.0,0.045025259256362915,0.5977011494252874,0.3860266869882254,0.045025259256362915,0.5977011494252874,0.3860266869882254
3.1700248655397445e-05,1.0,1.0,3.1700248655397445e-05,1.0,1.0,0.042543817311525345,0.6206896551724138,0.4830984875339715,0.042543817311525345,0.6206896551724138,0.4830984875339715
7.39248571335338e-05,1.0,1.0,7.392486440949142e-05,1.0,1.0,0.04706825688481331,0.5977011494252874,0.4806448522237996,0.04706825688481331,0.5977011494252874,0.4806448522237996
2.3407455955748446e-06,1.0,1.0,2.3407455955748446e-06,1.0,1.0,0.04382724314928055,0.6206896551724138,0.48949127795281644,0.04382724687457085,0.6206896551724138,0.48949127795281644
9.581243602951872e-07,1.0,1.0,9.581243602951872e-07,1.0,1.0,0.041760947555303574,0.6666666666666666,0.5247314144847353,0.04176095128059387,0.6666666666666666,0.5247314144847353
8.76241131209099e-07,1.0,1.0,8.76241131209099e-07,1.0,1.0,0.04148581996560097,0.6551724137931034,0.5179263733233956,0.04148581996560097,0.6551724137931034,0.5179263733233956
8.986945232436483e-08,1.0,1.0,8.986945942979219e-08,1.0,1.0,0.04362252727150917,0.632183908045977,0.4921954365393279,0.04362253099679947,0.632183908045977,0.4921954365393279
