org_train_loss,org_train_acc,org_train_f1,train_loss,train_acc,train_f1,org_valid_loss,org_valid_acc,org_valid_f1,valid_loss,valid_acc,valid_f1
0.019021829590201378,0.871570492496301,0.8730864167187482,0.011476682499051094,0.9423076923076923,0.9434453781512605,0.06670212000608444,0.572014498283098,0.5644099153236738,0.05069201812148094,0.5333333333333333,0.49652236652236653
0.027374647557735443,0.8138448530965969,0.8153977389378817,0.017794886603951454,0.8910256410256411,0.8910614659253498,0.07498984038829803,0.518504387638306,0.5247468873581045,0.06132018193602562,0.43333333333333335,0.4566666666666667
0.011541536077857018,0.9179666032551258,0.9191230640741861,0.005298823118209839,0.9743589743589743,0.9748945451372986,0.06729767471551895,0.605494086226631,0.6064119240378838,0.048254456371068954,0.6,0.5819047619047619
0.01755249872803688,0.8866835764109068,0.8876079650350495,0.010160014033317566,0.9551282051282052,0.9559233818919418,0.07172460108995438,0.5897558183899275,0.5716858745483993,0.0514976941049099,0.6,0.5573809523809523
0.011061271652579308,0.9217924328894526,0.9224818454248401,0.0056252689100801945,0.967948717948718,0.9677684407096171,0.06608270853757858,0.6151278138115224,0.6097665351078077,0.046351272612810135,0.6333333333333333,0.6032967032967033
0.011080145835876465,0.9296343267808075,0.9299309947599989,0.005096180830150843,0.967948717948718,0.9680808080808081,0.06505528092384338,0.6239030904235024,0.6140875007476673,0.04356040805578232,0.7,0.6399999999999999
0.010151825845241547,0.929718875502008,0.9304864035145208,0.004630061332136393,0.9807692307692307,0.9807186804340505,0.06246880814433098,0.638973674170164,0.6356759491921784,0.04413706436753273,0.6666666666666666,0.6418681318681319
0.009928278625011444,0.9356584231663496,0.9366308523551174,0.004923928529024124,0.9615384615384616,0.9612898618172452,0.06685976684093475,0.6210415871804654,0.6190907284952024,0.0468287393450737,0.6666666666666666,0.6390476190476191
0.0074707623571157455,0.9448953709575143,0.9453376719140033,0.0032590909395366907,0.9871794871794872,0.9872653116257121,0.06484340131282806,0.6308660816482259,0.6280466395020841,0.04622204974293709,0.6666666666666666,0.6390476190476191
0.0073030078783631325,0.9512365250475586,0.9516324063686854,0.003104390110820532,0.9807692307692307,0.9809993674889311,0.06506870687007904,0.6116940099198779,0.609192736796005,0.04225611314177513,0.7,0.6723809523809524
0.006657800171524286,0.9499260198689495,0.9504752873519646,0.002711803652346134,0.9935897435897436,0.993521421107628,0.061110273003578186,0.6468904998092331,0.642510307540981,0.04181975498795509,0.6666666666666666,0.6314285714285715
0.008180741220712662,0.944430352990911,0.9449956340123776,0.0038010072894394398,0.9743589743589743,0.9745636987224863,0.06036112830042839,0.6441243800076307,0.6433925278749347,0.040222980082035065,0.7,0.6714285714285715
0.006885052192956209,0.9500105685901501,0.9502862646634324,0.0028511113487184048,0.9935897435897436,0.9937438905180841,0.062033846974372864,0.6322014498283098,0.6248452868158453,0.04095473513007164,0.7,0.6626406926406926
0.007967211306095123,0.9458888184316212,0.94644453868362,0.003875819267705083,0.9871794871794872,0.9870428422152561,0.06840053200721741,0.6001526135062953,0.5960597078759801,0.048778943717479706,0.6666666666666666,0.6375824175824176
0.005837456788867712,0.9637497357852463,0.9641383252268263,0.002311884891241789,0.9935897435897436,0.9937438905180841,0.06121022626757622,0.6390690576115986,0.6305439670910473,0.03952402248978615,0.7,0.6585714285714286
0.0072619179263710976,0.9480659480025364,0.9486451078436925,0.0033901960123330355,0.9743589743589743,0.9744257703081232,0.06004985049366951,0.6422167111789393,0.6331290723457585,0.04020310565829277,0.7333333333333333,0.6959740259740259
0.007782630156725645,0.9466074825618263,0.9466963630771538,0.003847711719572544,0.9807692307692307,0.9809993674889311,0.06805334985256195,0.6111217092712705,0.6039306617681239,0.04447440430521965,0.7,0.660873015873016
0.006130284164100885,0.96000845487212,0.9603387200642374,0.00254501192830503,0.9935897435897436,0.9937438905180841,0.06830672174692154,0.6021556657764212,0.5948227244472482,0.045851364731788635,0.6666666666666666,0.6375824175824176
0.006429699715226889,0.9562248995983936,0.9562663095844606,0.00318707968108356,0.9743589743589743,0.9745282042435743,0.06573111563920975,0.5992941625333842,0.5892518388462032,0.04495440796017647,0.6333333333333333,0.6016666666666667
0.0076244599185884,0.9490382582963433,0.9490294956601447,0.0038951511960476637,0.9807692307692307,0.9808272238514174,0.06944487243890762,0.6000572300648608,0.5941475866798176,0.05074379965662956,0.6666666666666666,0.6561538461538461
